CBO,DCC,ExportCoupling,ImportCoupling,NOM,WMC,Defect
25,2,16,21,31,112,1
4,0,2,2,3,14,0
4,2,1,4,3,6,0
19,2,3,17,25,105,0
8,4,1,7,7,17,0
5,2,1,5,4,8,0
5,1,1,4,2,2,0
5,1,1,5,6,12,0
7,1,1,6,1,3,0
7,1,1,6,8,9,0
3,0,0,3,5,11,0
5,1,3,3,1,1,0
4,1,2,3,1,1,0
12,3,1,12,16,56,1
2,0,1,1,4,12,0
8,1,2,6,4,19,0
9,1,2,7,4,24,0
3,1,1,3,1,2,0
6,1,1,6,6,32,0
2,1,1,1,3,9,0
9,3,1,8,9,35,0
28,6,1,28,40,154,1
7,2,5,3,5,7,0
1,0,1,0,3,6,0
9,1,6,4,2,2,0
3,0,1,2,5,10,0
30,1,22,8,0,0,0
7,0,6,1,6,7,0
7,0,5,2,3,5,0
30,2,13,17,8,27,0
4,0,2,2,12,22,0
5,0,0,5,8,16,0
3,0,3,0,0,0,0
2,0,1,1,2,6,0
8,2,6,3,9,15,0
14,0,15,1,13,33,0
5,2,1,6,12,21,0
8,2,5,5,6,10,0
9,1,1,8,8,13,0
5,0,3,2,4,4,0
1,0,1,0,6,7,0
4,0,2,2,4,6,0
14,4,3,11,4,4,0
7,1,1,6,5,7,0
2,0,1,1,12,12,0
3,0,1,2,1,1,0
30,6,2,29,20,78,0
7,2,1,8,4,6,0
17,5,3,15,40,77,0
4,1,1,3,2,2,0
4,1,1,3,2,2,0
11,1,1,10,2,2,0
5,0,2,3,6,8,0
9,1,1,8,3,3,0
5,1,0,5,5,5,0
3,0,1,2,2,2,0
28,4,1,28,10,51,0
5,1,1,5,2,2,0
5,1,3,2,6,15,1
6,0,6,0,2,2,0
11,1,2,9,8,34,1
7,0,3,4,10,15,0
13,4,8,8,28,60,1
7,1,2,5,8,31,0
9,1,4,5,10,30,1
9,1,3,7,19,52,1
3,1,1,3,1,1,0
13,2,1,12,6,26,1
10,2,3,10,17,36,0
7,1,1,7,8,17,1
4,1,1,4,9,16,0
3,1,1,2,9,15,0
10,1,1,9,5,17,1
8,2,1,8,8,22,0
7,1,1,7,12,56,0
6,1,1,6,4,28,1
19,4,1,18,8,36,1
4,2,3,3,20,30,1
19,0,2,17,20,55,0
6,5,1,7,2,2,0
8,3,1,8,4,4,0
7,5,1,8,3,3,0
8,2,1,7,7,20,0
7,4,2,7,3,7,0
9,3,2,7,10,51,0
10,4,3,10,6,12,0
8,1,1,7,8,33,0
5,2,1,5,5,8,0
39,9,1,40,17,56,0
11,3,1,10,8,55,0
6,2,5,5,23,47,0
6,5,2,7,6,13,0
4,1,1,3,3,4,0
9,4,1,8,1,17,0
6,4,1,8,2,8,0
10,4,2,9,1,6,0
5,0,9,0,3,5,0
5,1,1,4,8,16,1
5,1,0,6,2,4,0
11,1,2,10,6,9,0
4,0,0,4,2,7,0
11,1,1,10,14,37,1
11,1,2,9,5,26,0
20,5,3,18,14,47,1
1,0,0,1,1,7,0
0,0,0,0,1,5,0
9,1,1,8,8,56,0
5,2,0,5,5,9,0
11,1,1,10,23,77,1
3,0,1,2,21,116,0
3,0,1,2,6,8,0
21,3,1,20,37,263,1
11,4,1,10,11,30,1
12,2,1,12,31,84,1
11,2,1,11,11,34,0
16,1,4,14,18,43,1
5,0,5,0,28,28,0
11,4,4,9,15,35,1
14,4,1,14,13,59,1
2,0,2,0,6,6,0
5,1,5,1,10,10,0
9,1,1,8,7,27,0
12,4,1,11,6,8,0
19,11,1,23,17,100,1
8,2,1,8,16,47,1
10,2,2,8,5,15,0
13,6,1,12,6,12,0
17,7,4,13,8,24,0
36,8,3,33,21,120,1
8,1,5,4,10,47,1
3,0,0,3,2,6,0
5,2,1,4,5,26,1
9,3,1,9,11,68,1
7,1,6,1,12,13,0
10,5,1,10,11,24,1
14,2,3,12,4,16,0
22,4,3,19,9,32,1
3,0,0,3,2,4,0
8,1,1,7,5,7,0
28,8,3,26,32,98,1
6,2,1,5,4,5,0
15,1,2,13,19,53,1
8,1,1,7,8,28,0
10,1,1,9,1,8,0
8,1,1,7,2,9,0
16,5,1,16,16,51,1
8,3,1,7,5,9,1
12,1,1,11,14,40,0
9,3,1,8,12,32,0
9,1,2,7,4,8,1
3,2,0,3,7,20,0
14,4,3,11,35,87,0
14,6,1,13,30,75,0
9,4,1,8,6,24,0
4,0,1,3,6,11,1
4,1,0,4,3,3,0
6,3,1,6,5,9,1
6,1,1,6,9,21,0
2,0,2,0,2,2,0
9,1,1,8,7,13,0
5,2,0,5,3,5,0
5,0,1,4,7,51,0
2,0,1,1,3,13,0
7,1,1,6,3,4,0
5,0,1,4,2,5,0
8,1,1,7,3,3,1
8,2,1,7,7,10,1
15,3,1,14,8,21,1
4,1,1,3,1,3,1
9,0,1,8,6,13,1
4,2,3,2,3,14,0
12,3,2,10,6,11,0
3,2,0,3,9,19,0
2,1,1,1,16,70,0
8,3,1,7,10,21,0
7,2,1,6,6,7,0
30,6,2,29,16,61,0
6,2,1,6,4,4,0
12,5,1,12,17,34,0
2,0,1,1,2,2,0
6,0,2,4,4,7,0
4,0,1,3,5,10,0
8,2,1,7,4,4,0
3,0,1,2,4,6,0
3,0,0,3,3,18,0
17,1,1,17,9,45,0
4,0,0,4,5,20,0
5,1,1,4,2,2,0
5,0,1,4,3,5,0
0,0,0,0,5,13,0
43,7,5,39,19,160,0
7,0,1,6,4,21,0
12,2,3,10,24,158,0
5,2,1,5,2,11,0
4,1,1,3,15,298,0
7,2,1,6,3,5,0
6,1,1,6,6,8,0
6,1,0,6,4,16,0
6,1,1,5,2,8,0
4,0,2,2,9,17,0
15,0,18,0,6,7,0
13,0,2,11,19,48,1
4,0,1,3,3,12,0
8,2,3,6,10,10,0
6,2,2,4,9,11,0
13,0,0,13,10,46,0
19,1,3,16,14,65,1
5,0,0,5,2,5,0
14,0,0,14,7,30,1
2,0,0,2,1,1,0
0,0,0,0,0,0,0
20,1,0,20,24,74,1
4,0,0,4,1,1,0
4,0,0,4,2,8,1
9,3,2,7,12,14,0
3,0,0,3,1,3,1
8,1,4,4,7,11,1
4,0,0,4,5,5,1
6,0,0,6,2,2,1
6,2,1,5,10,12,0
4,0,0,4,5,15,0
6,0,1,5,3,3,0
7,1,2,5,9,21,1
9,1,4,6,10,11,0
3,1,2,2,11,13,0
6,4,1,7,11,19,0
42,4,28,14,31,132,0
37,4,38,9,19,32,0
2,1,1,2,2,2,0
7,1,5,3,5,10,0
3,1,0,3,8,17,0
5,1,2,4,5,14,0
19,1,18,1,3,4,0
33,1,26,7,19,44,0
4,1,1,3,2,7,0
21,0,20,1,7,12,0
4,1,1,4,5,13,0
4,1,2,3,7,16,0
7,1,7,1,5,5,0
15,1,14,2,10,16,0
5,0,5,0,11,13,0
5,0,5,0,5,53,0
10,2,1,9,40,118,0
3,1,1,2,5,20,0
3,0,2,1,11,29,0
3,0,2,1,2,3,0
3,1,1,3,7,24,0
7,1,4,3,22,66,0
4,1,3,1,3,5,0
4,2,1,3,6,63,0
7,0,5,2,6,7,0
18,6,6,16,77,242,1
2,1,1,2,7,9,0
6,1,2,5,6,30,0
9,0,9,0,0,0,0
2,1,1,2,1,3,0
3,0,1,2,14,28,0
4,0,3,1,2,2,0
1,0,1,0,5,10,0
2,0,0,2,3,34,0
14,2,19,2,7,7,0
4,1,4,1,7,32,0
4,0,5,0,2,2,0
5,2,4,2,10,39,0
4,0,5,0,7,8,1
1,1,4,1,2,2,0
5,2,4,2,7,17,1
4,3,1,4,9,34,1
5,4,2,4,21,56,1
12,9,3,10,35,79,1
6,3,3,4,9,10,1
4,1,2,2,1,1,1
4,2,5,2,6,6,1
9,3,13,3,13,13,0
6,9,12,9,12,12,1
62,17,35,43,80,280,1
1,1,1,1,1,1,0
23,11,12,17,65,233,1
3,1,5,1,2,2,0
3,0,4,0,2,2,0
6,3,4,3,8,25,0
7,0,0,7,4,23,1
15,7,22,7,20,20,1
13,0,18,0,5,8,1
29,1,36,1,10,22,1
1,1,1,1,1,1,1
8,4,9,4,9,9,1
7,3,9,3,6,6,1
3,0,2,1,4,10,0
3,0,3,0,3,5,1
1,0,1,0,3,6,1
5,0,0,5,15,68,1
4,0,0,4,14,24,1
3,0,0,3,6,11,0
6,0,1,6,16,25,1
7,1,1,6,21,35,1
2,2,0,2,16,27,0
6,0,0,6,31,60,1
7,1,0,7,21,44,1
6,0,1,6,14,19,1
3,0,0,3,13,17,1
11,2,10,4,12,27,1
2,0,0,2,12,20,0
2,1,1,1,9,9,0
3,1,3,1,5,5,0
4,1,1,3,2,4,0
8,3,1,8,6,23,1
2,1,1,2,1,1,0
3,1,3,1,5,5,0
3,1,1,2,1,10,0
3,1,1,2,1,10,1
3,1,1,2,1,7,0
11,2,10,2,8,19,1
10,7,6,9,19,59,0
7,3,9,3,4,20,0
6,0,8,0,1,1,0
6,2,1,5,3,19,1
2,1,2,1,1,1,0
9,5,6,5,9,18,1
14,3,3,12,5,35,1
5,3,3,3,16,22,0
2,2,3,2,10,10,1
4,0,10,0,4,4,1
2,2,3,2,16,25,0
2,1,3,1,1,1,0
5,3,1,6,6,11,1
1,0,1,0,5,6,0
6,4,1,7,4,12,1
6,0,3,3,7,15,1
17,6,6,11,16,23,1
15,8,3,14,22,69,1
29,16,0,31,36,131,1
1,1,0,1,3,3,0
27,15,2,27,30,128,1
12,7,1,12,11,43,1
8,9,1,11,12,44,1
2,0,0,2,1,1,0
0,0,0,0,3,8,0
3,4,0,6,11,22,0
7,4,0,8,17,36,0
7,2,8,2,4,4,0
6,1,9,1,2,2,0
15,8,2,15,12,29,1
4,1,4,1,4,5,0
9,5,2,7,7,43,0
5,3,5,3,6,6,0
1,0,1,0,2,2,0
4,0,2,2,1,1,0
6,0,2,4,4,17,1
4,1,2,3,4,16,1
3,1,1,3,11,29,1
5,1,6,1,4,4,1
3,2,1,3,8,9,1
8,1,5,4,4,4,0
2,0,1,1,11,49,0
4,0,5,0,4,4,0
1,1,7,1,3,3,0
1,0,1,0,4,5,1
12,1,8,4,5,14,1
2,0,2,0,2,2,0
10,2,8,2,14,36,1
30,1,29,1,13,23,1
1,0,1,0,3,3,1
1,0,1,0,1,4,0
5,0,3,2,2,7,1
4,2,1,4,4,26,1
16,7,3,15,19,158,1
5,0,3,3,4,8,1
5,1,2,3,1,3,1
7,2,3,6,1,4,1
3,0,0,3,3,34,0
21,2,35,2,7,7,0
8,1,10,1,7,32,0
8,0,9,0,2,2,0
7,0,8,0,2,4,0
7,2,6,3,10,39,0
8,1,9,1,7,8,0
1,1,4,1,2,2,0
14,3,11,3,7,17,0
5,4,2,5,9,34,0
16,8,9,10,21,56,0
28,14,10,22,35,79,0
6,3,3,4,9,10,0
3,2,2,2,1,1,0
5,3,6,3,6,6,0
17,5,26,5,13,13,0
11,9,19,9,12,12,0
123,30,74,90,80,280,1
2,1,2,1,1,1,0
14,3,14,3,13,18,0
34,11,17,25,65,233,0
6,1,8,1,2,2,0
3,0,4,0,2,2,0
6,4,4,4,8,25,0
14,2,0,14,4,23,0
27,10,45,10,20,20,0
9,3,1,8,5,19,0
25,0,31,0,5,8,0
62,1,79,4,10,22,0
1,2,1,2,1,1,0
10,4,11,4,9,9,0
14,3,20,3,6,6,0
1,0,0,1,4,10,0
0,0,0,0,12,15,0
4,1,0,4,12,20,0
4,1,0,4,9,16,0
2,0,1,1,3,6,0
5,0,0,5,15,68,0
9,3,0,9,20,118,0
8,1,0,8,20,41,0
5,0,0,5,21,55,0
4,0,0,4,4,12,0
4,0,0,4,14,24,0
10,0,2,8,2,18,0
3,0,0,3,6,11,0
6,0,1,6,16,25,0
3,0,0,3,5,7,0
8,2,1,8,21,35,0
2,2,0,2,16,27,0
5,0,0,5,11,16,0
6,0,0,6,3,7,0
4,0,0,4,21,34,0
4,0,0,4,15,21,0
11,3,4,9,24,41,1
7,2,0,8,31,60,0
7,0,0,7,21,44,0
8,0,0,8,36,52,0
8,0,2,7,14,19,1
3,0,0,3,13,17,0
30,3,21,11,12,27,1
2,0,0,2,12,20,0
2,1,1,1,9,9,0
0,0,0,0,2,2,0
2,1,1,2,1,1,0
6,2,4,2,3,5,0
2,1,6,1,2,2,0
2,2,1,3,2,2,0
3,2,1,4,2,2,0
3,2,1,4,2,2,0
3,1,3,1,5,5,0
4,1,1,3,2,4,0
8,3,1,8,6,23,0
2,1,1,2,1,1,0
4,1,0,4,7,17,0
2,0,2,0,0,0,0
4,1,1,3,1,4,0
3,2,0,5,9,10,0
3,3,1,3,3,4,0
17,4,16,5,12,16,0
11,3,2,9,2,10,0
2,1,2,1,1,1,0
1,1,1,1,1,1,0
2,2,0,3,2,5,0
6,4,1,7,2,4,0
3,3,1,4,1,2,0
1,2,1,2,1,2,0
4,4,1,5,2,4,0
5,4,1,7,1,1,0
1,3,1,3,1,1,0
3,3,0,4,2,2,0
1,2,0,3,1,1,0
1,3,1,3,0,0,0
1,2,1,2,0,0,0
2,0,1,1,3,6,0
0,0,0,0,6,6,0
3,1,2,1,3,8,0
3,0,3,0,9,21,0
15,6,2,17,5,8,1
2,1,1,1,3,5,0
2,0,1,1,1,6,0
8,0,14,0,1,1,0
8,1,6,2,2,10,0
1,1,1,1,1,1,0
2,1,1,1,2,3,0
2,1,1,1,3,5,0
5,2,3,3,5,5,0
2,1,1,1,4,11,0
3,0,1,2,1,10,0
4,0,1,3,1,10,0
3,0,1,2,1,7,0
4,1,4,1,3,3,0
6,2,1,5,3,4,0
5,2,4,3,3,4,0
3,2,1,4,3,4,0
7,0,15,0,2,2,0
9,4,4,5,7,32,0
4,3,1,3,2,4,0
1,1,1,1,3,3,0
7,1,15,1,2,2,0
3,2,2,3,4,7,0
1,0,1,0,9,10,0
4,2,2,3,4,7,0
13,8,4,13,8,33,0
11,3,9,4,7,7,0
1,1,1,1,8,10,0
6,1,7,1,2,2,0
10,7,1,11,1,1,1
5,3,8,3,4,4,1
8,4,4,7,7,12,0
13,3,12,3,8,19,0
13,7,7,11,19,59,0
7,3,11,3,4,20,0
7,0,9,0,1,1,0
6,2,1,5,3,19,0
2,1,2,1,1,1,0
12,6,10,7,9,18,0
20,3,5,17,5,35,0
10,4,7,5,16,22,1
2,1,2,1,8,9,0
2,1,1,1,13,18,0
3,3,3,3,10,10,0
5,2,3,2,5,6,0
13,0,31,0,4,4,0
2,1,1,1,1,7,0
5,3,3,4,16,25,0
2,1,3,1,1,1,0
5,2,2,5,6,11,0
1,2,1,2,5,6,0
7,2,2,7,10,29,0
2,2,1,2,9,13,0
5,0,3,2,18,33,0
2,0,2,0,0,0,0
2,0,1,1,15,83,0
8,1,2,6,9,29,0
6,2,2,6,19,52,0
2,2,1,3,9,15,0
8,3,2,6,4,12,0
8,1,6,3,7,15,0
3,0,1,2,1,5,0
1,0,1,0,15,23,0
2,0,0,2,1,1,0
1,0,1,0,0,0,0
6,2,1,7,7,18,0
3,1,1,3,13,24,0
10,3,2,9,43,99,0
3,2,1,4,3,3,0
25,15,9,23,16,23,0
16,7,4,14,22,69,0
3,2,0,3,10,12,0
1,1,0,1,3,3,0
43,18,4,41,30,128,0
16,9,1,21,11,37,0
18,8,1,18,11,43,0
8,7,1,10,12,44,0
3,1,1,2,1,1,0
1,0,1,0,3,8,0
1,1,1,1,3,3,0
10,11,0,16,11,22,0
9,10,0,15,17,36,0
2,2,3,2,1,1,0
7,2,8,2,4,4,0
6,1,9,1,2,2,0
29,10,8,22,12,29,1
3,4,2,4,8,8,0
5,1,7,1,4,5,0
9,5,2,8,7,43,1
1,2,3,2,1,1,0
4,3,7,3,6,6,0
2,1,0,2,2,2,0
2,0,0,2,5,7,0
1,0,1,0,2,2,0
4,0,2,2,1,1,0
3,0,1,2,3,5,0
2,1,0,2,11,11,0
1,0,1,0,4,4,0
9,1,7,3,11,25,0
1,2,1,2,1,1,0
9,2,1,8,2,8,0
2,1,3,1,3,3,0
7,1,2,5,2,8,0
8,1,0,8,2,6,0
1,0,0,1,6,8,0
6,0,2,4,4,17,0
6,2,2,5,4,16,0
6,1,4,2,2,3,0
7,3,2,6,11,29,0
4,0,1,3,1,2,0
10,1,11,1,4,4,0
4,2,2,3,8,9,0
11,1,8,4,4,4,0
3,0,2,1,5,11,0
3,0,1,2,11,49,1
2,0,3,0,4,4,0
1,1,6,1,3,3,0
5,0,5,0,9,13,0
4,1,1,3,2,13,0
1,0,1,0,4,5,0
2,0,1,1,6,7,0
17,1,12,5,5,14,0
1,0,1,0,2,2,0
21,3,15,7,14,36,0
2,1,1,1,2,2,0
68,1,66,2,13,23,0
1,0,2,0,3,3,0
2,0,1,1,1,4,0
6,0,6,0,1,4,0
6,0,4,2,2,7,0
3,3,1,4,7,7,0
2,3,1,3,6,18,1
2,1,1,1,2,2,0
4,2,1,3,4,6,0
5,2,1,5,11,17,0
3,2,0,3,4,12,0
2,1,1,1,2,2,0
11,2,12,2,5,5,0
6,3,1,6,7,20,0
7,2,1,7,4,26,1
21,8,3,22,19,158,1
7,2,2,6,4,8,1
15,2,5,11,1,3,1
10,3,5,7,1,4,0
59,30,41,35,71,91,0
16,17,0,30,57,73,0
25,5,0,25,11,73,1
0,0,0,0,12,15,0
5,1,0,5,12,21,0
4,1,0,4,9,16,0
5,1,2,3,6,8,0
12,2,2,10,26,56,0
3,0,1,2,5,12,0
8,0,0,8,7,34,0
16,4,0,17,13,88,0
9,1,0,9,36,89,0
6,0,0,6,21,55,1
3,0,0,3,7,27,0
3,0,0,3,4,10,0
13,0,2,11,2,18,0
3,0,0,3,6,11,0
5,0,0,5,5,10,0
1,1,0,1,19,25,0
3,0,0,3,5,7,0
9,2,1,9,28,48,0
2,2,0,2,16,27,0
6,0,0,6,11,16,1
9,2,0,9,14,28,1
8,0,0,8,24,43,0
5,0,0,5,15,21,1
4,0,0,4,9,14,0
18,7,6,14,37,74,1
7,2,0,8,44,86,0
10,1,0,10,33,71,1
12,1,0,12,35,53,0
11,3,1,10,46,71,0
4,0,0,4,9,13,0
32,3,21,11,29,55,0
3,0,0,3,12,21,0
2,1,1,1,9,9,0
0,0,0,0,1,1,0
29,7,28,8,27,48,0
35,4,26,11,26,101,1
2,1,1,1,2,2,0
0,0,0,0,2,2,0
1,0,1,0,1,1,0
2,0,5,0,2,5,0
16,1,21,2,9,35,0
2,1,3,1,4,4,0
3,1,3,1,10,12,0
2,0,2,0,1,4,0
43,24,2,43,74,382,1
4,1,1,3,15,15,0
1,5,3,5,3,3,0
4,4,1,5,4,10,0
1,2,1,2,1,1,0
1,2,2,2,1,1,0
3,9,1,10,3,5,1
7,14,11,14,8,8,1
13,1,20,1,6,6,0
10,2,1,10,1,20,0
1,1,1,1,2,2,0
3,2,2,2,1,1,0
15,4,1,14,3,13,0
1,0,1,0,1,1,0
7,2,5,3,18,18,0
1,2,3,2,1,1,0
12,5,11,7,11,29,0
3,3,1,3,3,4,0
24,4,22,6,12,17,0
11,3,2,9,2,10,0
2,1,2,1,1,1,0
2,1,0,2,2,6,0
6,3,1,6,2,4,0
3,2,1,3,1,2,0
1,1,1,1,1,2,0
4,3,1,4,2,4,0
2,2,1,3,1,2,0
3,2,0,3,4,5,0
1,2,1,2,0,0,0
5,4,1,6,2,2,0
3,2,1,3,1,1,0
4,3,0,4,2,2,0
1,1,0,2,1,1,0
1,3,1,3,0,0,0
1,1,1,1,0,0,0
2,2,1,3,4,4,0
2,2,0,3,2,2,0
1,2,1,2,0,0,0
24,6,1,23,1,25,0
1,4,1,4,8,8,0
4,1,4,2,10,13,0
3,0,0,3,8,50,0
6,2,2,4,8,27,0
29,2,62,2,9,9,0
11,1,12,1,11,21,0
1,0,1,0,2,2,0
19,3,16,3,16,65,0
6,1,2,5,11,43,0
22,10,11,13,49,122,1
3,2,2,3,1,1,0
2,2,1,3,1,1,0
34,18,11,29,71,162,1
5,1,6,1,6,6,0
27,7,46,7,25,25,0
1,1,1,1,1,1,0
3,2,5,2,3,3,0
3,2,4,2,3,3,0
5,0,7,0,2,2,0
7,4,5,4,11,29,0
48,13,70,13,31,31,0
5,1,3,2,3,10,0
8,1,15,1,7,36,0
10,2,9,3,11,49,0
36,0,45,0,12,24,0
92,1,118,5,18,48,1
11,4,5,7,12,21,0
1,0,1,0,4,4,0
11,1,11,4,11,25,0
21,7,2,19,3,66,0
1,1,1,1,2,2,0
4,1,5,1,24,26,0
22,3,25,3,18,56,1
22,9,10,16,28,89,0
7,3,11,3,4,22,0
12,0,13,0,2,5,0
7,1,9,1,4,8,0
17,10,14,10,28,66,0
17,6,1,17,13,31,0
1,0,1,0,1,1,0
5,0,12,0,0,0,0
50,16,28,35,96,287,1
3,1,3,1,6,6,0
11,7,4,8,11,44,1
7,3,6,4,18,52,0
3,3,2,3,18,31,1
24,11,20,13,23,37,0
44,20,8,42,32,204,1
4,5,5,5,8,8,0
28,3,25,6,30,36,0
2,0,2,0,0,0,0
22,4,29,4,10,13,0
2,0,2,0,0,0,0
2,2,2,2,5,6,0
11,10,3,14,46,81,1
23,5,3,20,7,77,1
1,1,1,1,3,3,0
7,1,9,2,14,16,0
7,2,10,2,5,5,0
6,1,11,1,3,3,0
4,3,9,3,7,7,0
18,8,3,15,12,48,0
2,0,2,0,2,2,0
78,19,39,59,154,247,0
4,0,5,0,4,4,0
4,0,3,2,7,13,0
1,0,1,0,1,1,0
9,3,1,9,21,116,1
6,5,1,6,4,8,0
3,2,0,3,2,3,0
4,5,1,6,2,7,0
10,4,2,8,13,24,0
1,2,3,2,1,1,0
2,0,1,1,1,1,0
0,2,0,2,4,4,0
9,4,3,8,4,9,0
1,2,1,2,2,2,0
6,1,6,2,4,4,0
2,0,1,1,1,1,0
2,1,2,1,1,1,0
0,0,0,0,2,2,0
3,1,0,4,3,5,0
2,1,1,2,1,1,0
6,2,4,2,4,8,0
4,1,12,1,2,2,0
2,2,1,3,2,2,0
4,2,2,4,2,2,0
3,2,1,4,2,2,0
5,2,5,2,6,6,0
3,2,11,2,3,3,0
4,1,1,3,2,4,0
15,5,1,16,7,37,0
9,3,2,8,6,26,0
3,1,2,2,1,1,0
4,1,0,4,7,17,0
4,1,3,1,0,0,0
5,1,1,5,1,5,0
5,1,3,2,4,10,0
8,0,10,0,2,2,0
1,1,1,1,3,3,0
3,0,1,2,0,0,0
7,0,1,7,4,6,0
8,1,11,1,3,3,0
3,0,1,2,0,0,0
3,0,3,0,4,4,0
3,1,1,3,3,7,0
3,0,1,2,6,19,0
2,1,2,1,3,3,0
2,1,1,2,2,2,0
1,1,0,2,4,6,0
1,1,1,1,2,3,0
4,1,1,3,1,1,0
6,1,6,1,1,1,0
0,1,0,1,1,1,0
7,1,5,2,4,8,0
8,0,16,0,2,2,0
10,4,5,5,7,29,0
1,1,1,1,2,3,0
9,1,21,1,2,2,0
3,1,3,1,1,1,0
1,0,1,0,9,10,0
4,2,2,3,4,7,0
15,9,6,13,9,58,0
14,3,17,4,7,7,0
1,1,1,1,8,10,0
6,1,7,1,2,2,0
12,9,0,14,3,5,0
8,5,12,5,6,6,0
13,4,9,7,7,12,0
6,8,13,8,11,11,1
1,0,1,0,4,5,1
1,0,1,0,4,4,1
22,14,1,26,27,104,1
20,7,2,19,11,74,0
6,1,1,5,5,18,0
8,3,2,6,22,79,1
4,2,4,2,20,20,0
32,8,7,30,7,10,1
18,4,3,17,5,14,1
25,6,5,21,15,140,0
11,4,1,12,4,33,0
2,3,4,3,2,2,0
9,5,2,8,3,8,0
16,4,7,9,7,19,0
20,2,1,19,8,78,0
9,4,7,4,19,28,0
1,2,3,2,1,1,0
2,1,2,1,8,9,0
2,1,1,1,13,18,0
3,3,4,3,10,10,0
5,2,3,2,5,6,0
21,0,42,0,7,7,0
1,2,3,2,1,1,0
4,1,2,2,2,10,0
4,2,4,3,20,38,0
2,1,3,1,1,1,0
7,2,3,6,13,23,0
4,2,4,2,10,11,0
7,2,2,7,11,33,0
2,2,1,2,9,13,0
7,1,3,4,19,38,0
2,0,2,0,0,0,0
2,0,1,1,11,72,0
9,1,2,7,9,30,1
6,2,2,6,20,53,0
2,2,1,3,9,15,0
8,3,2,6,4,16,1
11,1,9,3,10,16,1
6,2,1,7,7,18,0
3,1,1,3,13,24,0
12,3,2,11,43,99,0
3,2,1,4,3,3,0
30,7,6,24,28,108,0
42,24,10,37,63,113,1
3,2,0,3,10,11,0
45,22,5,44,54,234,1
22,11,1,27,11,40,0
15,12,2,18,28,107,1
24,16,40,16,23,23,0
8,11,1,13,21,77,0
10,4,1,10,21,57,0
22,14,0,27,35,128,1
9,12,0,17,27,71,0
29,9,9,23,21,73,0
8,5,9,5,12,12,0
2,1,0,2,2,2,0
2,0,0,2,6,8,0
5,0,3,2,1,1,0
3,0,1,2,3,5,0
2,1,0,2,11,11,0
2,2,1,3,9,10,0
9,4,1,9,9,25,1
8,2,0,8,18,45,0
1,1,0,1,3,3,0
1,0,1,0,3,8,0
1,1,1,1,3,3,0
2,2,3,2,1,1,0
11,1,18,1,4,5,0
9,5,2,8,6,40,0
1,2,3,2,1,1,0
1,0,1,0,2,2,0
3,2,0,5,9,10,0
4,1,0,4,6,11,0
1,1,2,1,1,1,0
5,3,2,5,8,8,0
5,4,1,7,8,26,0
2,1,1,1,2,2,0
4,2,1,3,5,8,0
6,2,1,6,11,17,0
3,2,0,3,4,12,0
2,1,1,1,3,4,0
17,2,24,2,6,6,0
5,2,1,5,8,25,0
1,2,1,2,1,1,0
9,2,1,8,2,8,0
2,1,3,1,3,3,0
7,1,2,5,2,8,0
8,1,0,8,2,6,0
2,0,0,2,19,21,0
21,0,21,0,3,6,0
3,0,2,1,5,12,1
5,1,3,2,1,12,0
5,1,1,4,22,81,0
1,0,1,0,5,7,0
2,0,3,0,4,4,0
1,1,6,1,3,3,0
6,0,6,0,10,16,0
5,1,2,3,2,17,0
1,0,1,0,5,6,0
2,0,1,1,6,7,0
1,0,1,0,1,1,0
23,1,18,5,16,53,0
2,0,2,0,1,2,0
1,0,1,0,4,5,0
95,1,93,4,18,19,0
4,0,5,0,19,19,0
8,1,4,4,24,29,0
3,1,2,1,1,7,0
2,0,1,1,1,4,0
10,0,10,0,8,28,0
10,1,7,3,9,27,1
2,0,2,0,7,10,0
5,2,1,4,4,20,0
3,0,2,1,10,19,0
2,1,1,1,6,6,0
3,0,3,0,0,0,0
2,0,1,1,1,2,0
2,0,2,0,5,5,0
5,2,3,2,3,8,0
5,0,5,0,7,19,0
2,1,1,1,3,5,0
2,0,1,1,1,6,0
9,0,21,0,1,1,0
10,1,8,2,2,10,0
2,1,2,1,2,2,0
2,1,1,1,2,3,0
2,1,1,1,3,5,0
3,0,2,1,11,31,0
6,0,2,4,4,20,0
8,2,2,7,7,34,1
7,1,5,2,2,3,0
7,3,0,8,18,58,0
4,0,1,3,1,5,0
10,1,11,1,12,12,0
4,2,2,3,16,20,0
10,1,8,3,3,3,0
9,1,4,8,15,59,0
10,0,9,1,9,11,1
2,0,1,2,10,26,1
2,0,1,2,3,8,0
17,2,8,12,13,52,1
2,1,1,2,6,10,1
47,10,41,20,107,501,1
3,1,2,2,9,32,1
1,1,7,1,1,1,0
7,1,18,1,5,5,0
0,1,0,1,1,1,0
14,2,15,3,14,20,0
17,2,15,2,8,18,0
16,7,8,15,16,69,1
10,3,9,4,7,7,1
3,0,1,3,5,15,1
55,4,47,17,36,116,1
8,1,6,4,11,54,1
21,5,11,16,17,38,1
6,1,6,1,5,6,1
38,0,38,0,27,200,1
13,1,12,3,11,26,1
3,0,1,3,4,19,1
2,1,1,1,8,15,0
2,0,2,0,4,4,0
3,1,2,2,11,33,0
6,1,4,3,8,136,1
39,11,51,19,51,142,1
4,2,1,4,6,18,1
1,2,1,2,2,2,0
13,2,2,12,2,5,0
9,4,2,8,10,33,1
3,1,1,2,3,16,1
20,8,7,18,34,101,1
